"year","month","day","country","Data_name","values"
"2007","07","15",Argentina,Flue_data,379.0
"2007","07","15",Argentina,Dengue_data,0.019
"2007","07","15",Bolivia,Flue_data,352.0
"2007","07","15",Bolivia,Dengue_data,0.017
"2007","07","15",Brazil,Flue_data,265.0
"2007","07","15",Brazil,Dengue_data,0.087
"2007","07","15",Mexico,Flue_data,847.0
"2007","07","15",Mexico,Dengue_data,0.116
"2007","07","22",Argentina,Flue_data,346.0
"2007","07","22",Argentina,Dengue_data,0.019
"2007","07","22",Bolivia,Flue_data,355.0
"2007","07","22",Bolivia,Dengue_data,0.018
"2007","07","22",Brazil,Flue_data,256.0
"2007","07","22",Brazil,Dengue_data,0.075
"2007","07","22",Mexico,Flue_data,795.0
"2007","07","22",Mexico,Dengue_data,0.118
"2007","07","29",Argentina,Flue_data,285.0
"2007","07","29",Argentina,Dengue_data,0.017
"2007","07","29",Bolivia,Flue_data,345.0
"2007","07","29",Bolivia,Dengue_data,0.019
"2007","07","29",Brazil,Flue_data,251.0
"2007","07","29",Brazil,Dengue_data,0.074
"2007","07","29",Mexico,Flue_data,822.0
"2007","07","29",Mexico,Dengue_data,0.104
"2007","08","05",Argentina,Flue_data,293.0
"2007","08","05",Argentina,Dengue_data,0.017
"2007","08","05",Bolivia,Flue_data,393.0
"2007","08","05",Bolivia,Dengue_data,0.022
"2007","08","05",Brazil,Flue_data,254.0
"2007","08","05",Brazil,Dengue_data,0.045
"2007","08","05",Mexico,Flue_data,820.0
"2007","08","05",Mexico,Dengue_data,0.123
"2007","08","12",Argentina,Flue_data,287.0
"2007","08","12",Argentina,Dengue_data,0.019
"2007","08","12",Bolivia,Flue_data,441.0
"2007","08","12",Bolivia,Dengue_data,0.019
"2007","08","12",Brazil,Flue_data,278.0
"2007","08","12",Brazil,Dengue_data,0.05
"2007","08","12",Mexico,Flue_data,782.0
"2007","08","12",Mexico,Dengue_data,0.149
"2007","08","19",Argentina,Flue_data,256.0
"2007","08","19",Argentina,Dengue_data,0.017
"2007","08","19",Bolivia,Flue_data,588.0
"2007","08","19",Bolivia,Dengue_data,0.019
"2007","08","19",Brazil,Flue_data,287.0
"2007","08","19",Brazil,Dengue_data,0.051
"2007","08","19",Mexico,Flue_data,731.0
"2007","08","19",Mexico,Dengue_data,0.133
"2007","08","26",Argentina,Flue_data,269.0
"2007","08","26",Argentina,Dengue_data,0.022
"2007","08","26",Bolivia,Flue_data,585.0
"2007","08","26",Bolivia,Dengue_data,0.014
"2007","08","26",Brazil,Flue_data,285.0
"2007","08","26",Brazil,Dengue_data,0.054
"2007","08","26",Mexico,Flue_data,809.0
"2007","08","26",Mexico,Dengue_data,0.178
"2007","09","02",Argentina,Flue_data,239.0
"2007","09","02",Argentina,Dengue_data,0.022
"2007","09","02",Bolivia,Flue_data,384.0
"2007","09","02",Bolivia,Dengue_data,0.012
"2007","09","02",Brazil,Flue_data,262.0
"2007","09","02",Brazil,Dengue_data,0.068
"2007","09","02",Mexico,Flue_data,957.0
"2007","09","02",Mexico,Dengue_data,0.186
"2007","09","09",Argentina,Flue_data,188.0
"2007","09","09",Argentina,Dengue_data,0.019
"2007","09","09",Bolivia,Flue_data,355.0
"2007","09","09",Bolivia,Dengue_data,0.013
"2007","09","09",Brazil,Flue_data,283.0
"2007","09","09",Brazil,Dengue_data,0.065
"2007","09","09",Mexico,Flue_data,1070.0
"2007","09","09",Mexico,Dengue_data,0.192
"2007","09","16",Argentina,Flue_data,175.0
"2007","09","16",Argentina,Dengue_data,0.017
"2007","09","16",Bolivia,Flue_data,388.0
"2007","09","16",Bolivia,Dengue_data,0.01
"2007","09","16",Brazil,Flue_data,288.0
"2007","09","16",Brazil,Dengue_data,0.062
"2007","09","16",Mexico,Flue_data,1165.0
"2007","09","16",Mexico,Dengue_data,0.24
"2007","09","23",Argentina,Flue_data,191.0
"2007","09","23",Argentina,Dengue_data,0.034
"2007","09","23",Bolivia,Flue_data,420.0
"2007","09","23",Bolivia,Dengue_data,0.009
"2007","09","23",Brazil,Flue_data,256.0
"2007","09","23",Brazil,Dengue_data,0.055
"2007","09","23",Mexico,Flue_data,1160.0
"2007","09","23",Mexico,Dengue_data,0.274
"2007","09","30",Argentina,Flue_data,180.0
"2007","09","30",Argentina,Dengue_data,0.036
"2007","09","30",Bolivia,Flue_data,401.0
"2007","09","30",Bolivia,Dengue_data,0.01
"2007","09","30",Brazil,Flue_data,250.0
"2007","09","30",Brazil,Dengue_data,0.059
"2007","09","30",Mexico,Flue_data,1183.0
"2007","09","30",Mexico,Dengue_data,0.345
"2007","10","07",Argentina,Flue_data,171.0
"2007","10","07",Argentina,Dengue_data,0.029
"2007","10","07",Bolivia,Flue_data,439.0
"2007","10","07",Bolivia,Dengue_data,0.02
"2007","10","07",Brazil,Flue_data,239.0
"2007","10","07",Brazil,Dengue_data,0.079
"2007","10","07",Mexico,Flue_data,1255.0
"2007","10","07",Mexico,Dengue_data,0.363
"2007","10","14",Argentina,Flue_data,162.0
"2007","10","14",Argentina,Dengue_data,0.024
"2007","10","14",Bolivia,Flue_data,467.0
"2007","10","14",Bolivia,Dengue_data,0.03
"2007","10","14",Brazil,Flue_data,252.0
"2007","10","14",Brazil,Dengue_data,0.119
"2007","10","14",Mexico,Flue_data,1198.0
"2007","10","14",Mexico,Dengue_data,0.488
"2007","10","21",Argentina,Flue_data,171.0
"2007","10","21",Argentina,Dengue_data,0.034
"2007","10","21",Bolivia,Flue_data,414.0
"2007","10","21",Bolivia,Dengue_data,0.021
"2007","10","21",Brazil,Flue_data,244.0
"2007","10","21",Brazil,Dengue_data,0.121
"2007","10","21",Mexico,Flue_data,1236.0
"2007","10","21",Mexico,Dengue_data,0.586
"2007","10","28",Argentina,Flue_data,174.0
"2007","10","28",Argentina,Dengue_data,0.041
"2007","10","28",Bolivia,Flue_data,345.0
"2007","10","28",Bolivia,Dengue_data,0.017
"2007","10","28",Brazil,Flue_data,236.0
"2007","10","28",Brazil,Dengue_data,0.122
"2007","10","28",Mexico,Flue_data,1329.0
"2007","10","28",Mexico,Dengue_data,0.529
"2007","11","04",Argentina,Flue_data,165.0
"2007","11","04",Argentina,Dengue_data,0.031
"2007","11","04",Bolivia,Flue_data,329.0
"2007","11","04",Bolivia,Dengue_data,0.016
"2007","11","04",Brazil,Flue_data,238.0
"2007","11","04",Brazil,Dengue_data,0.125
"2007","11","04",Mexico,Flue_data,1423.0
"2007","11","04",Mexico,Dengue_data,0.397
"2007","11","11",Argentina,Flue_data,152.0
"2007","11","11",Argentina,Dengue_data,0.034
"2007","11","11",Bolivia,Flue_data,337.0
"2007","11","11",Bolivia,Dengue_data,0.014
"2007","11","11",Brazil,Flue_data,219.0
"2007","11","11",Brazil,Dengue_data,0.099
"2007","11","11",Mexico,Flue_data,1429.0
"2007","11","11",Mexico,Dengue_data,0.287
"2007","11","18",Argentina,Flue_data,149.0
"2007","11","18",Argentina,Dengue_data,0.027
"2007","11","18",Bolivia,Flue_data,319.0
"2007","11","18",Bolivia,Dengue_data,0.015
"2007","11","18",Brazil,Flue_data,241.0
"2007","11","18",Brazil,Dengue_data,0.134
"2007","11","18",Mexico,Flue_data,1516.0
"2007","11","18",Mexico,Dengue_data,0.214
"2007","11","25",Argentina,Flue_data,144.0
"2007","11","25",Argentina,Dengue_data,0.024
"2007","11","25",Bolivia,Flue_data,318.0
"2007","11","25",Bolivia,Dengue_data,0.014
"2007","11","25",Brazil,Flue_data,222.0
"2007","11","25",Brazil,Dengue_data,0.131
"2007","11","25",Mexico,Flue_data,1514.0
"2007","11","25",Mexico,Dengue_data,0.162
"2007","12","02",Argentina,Flue_data,123.0
"2007","12","02",Argentina,Dengue_data,0.024
"2007","12","02",Bolivia,Flue_data,318.0
"2007","12","02",Bolivia,Dengue_data,0.016
"2007","12","02",Brazil,Flue_data,196.0
"2007","12","02",Brazil,Dengue_data,0.123
"2007","12","02",Mexico,Flue_data,1527.0
"2007","12","02",Mexico,Dengue_data,0.159
"2007","12","09",Argentina,Flue_data,108.0
"2007","12","09",Argentina,Dengue_data,0.019
"2007","12","09",Bolivia,Flue_data,286.0
"2007","12","09",Bolivia,Dengue_data,0.015
"2007","12","09",Brazil,Flue_data,184.0
"2007","12","09",Brazil,Dengue_data,0.105
"2007","12","09",Mexico,Flue_data,1717.0
"2007","12","09",Mexico,Dengue_data,0.115
"2007","12","16",Argentina,Flue_data,96.0
"2007","12","16",Argentina,Dengue_data,0.014
"2007","12","16",Bolivia,Flue_data,261.0
"2007","12","16",Bolivia,Dengue_data,0.011
"2007","12","16",Brazil,Flue_data,173.0
"2007","12","16",Brazil,Dengue_data,0.116
"2007","12","16",Mexico,Flue_data,1718.0
"2007","12","16",Mexico,Dengue_data,0.088
"2007","12","23",Argentina,Flue_data,91.0
"2007","12","23",Argentina,Dengue_data,0.014
"2007","12","23",Bolivia,Flue_data,242.0
"2007","12","23",Bolivia,Dengue_data,0.01
"2007","12","23",Brazil,Flue_data,178.0
"2007","12","23",Brazil,Dengue_data,0.15
"2007","12","23",Mexico,Flue_data,1854.0
"2007","12","23",Mexico,Dengue_data,0.069
"2007","12","30",Argentina,Flue_data,78.0
"2007","12","30",Argentina,Dengue_data,0.014
"2007","12","30",Bolivia,Flue_data,229.0
"2007","12","30",Bolivia,Dengue_data,0.008
"2007","12","30",Brazil,Flue_data,186.0
"2007","12","30",Brazil,Dengue_data,0.194
"2007","12","30",Mexico,Flue_data,1649.0
"2007","12","30",Mexico,Dengue_data,0.058
"2008","01","06",Argentina,Flue_data,93.0
"2008","01","06",Argentina,Dengue_data,0.012
"2008","01","06",Bolivia,Flue_data,232.0
"2008","01","06",Bolivia,Dengue_data,0.009
"2008","01","06",Brazil,Flue_data,182.0
"2008","01","06",Brazil,Dengue_data,0.164
"2008","01","06",Mexico,Flue_data,1948.0
"2008","01","06",Mexico,Dengue_data,0.063
"2008","01","13",Argentina,Flue_data,89.0
"2008","01","13",Argentina,Dengue_data,0.014
"2008","01","13",Bolivia,Flue_data,239.0
"2008","01","13",Bolivia,Dengue_data,0.022
"2008","01","13",Brazil,Flue_data,172.0
"2008","01","13",Brazil,Dengue_data,0.204
"2008","01","13",Mexico,Flue_data,2907.0
"2008","01","13",Mexico,Dengue_data,0.057
"2008","01","20",Argentina,Flue_data,93.0
"2008","01","20",Argentina,Dengue_data,0.017
"2008","01","20",Bolivia,Flue_data,248.0
"2008","01","20",Bolivia,Dengue_data,0.028
"2008","01","20",Brazil,Flue_data,173.0
"2008","01","20",Brazil,Dengue_data,0.175
"2008","01","20",Mexico,Flue_data,2579.0
"2008","01","20",Mexico,Dengue_data,0.055
"2008","01","27",Argentina,Flue_data,89.0
"2008","01","27",Argentina,Dengue_data,0.014
"2008","01","27",Bolivia,Flue_data,225.0
"2008","01","27",Bolivia,Dengue_data,0.03
"2008","01","27",Brazil,Flue_data,168.0
"2008","01","27",Brazil,Dengue_data,0.165
"2008","01","27",Mexico,Flue_data,2218.0
"2008","01","27",Mexico,Dengue_data,0.063
"2008","02","03",Argentina,Flue_data,89.0
"2008","02","03",Argentina,Dengue_data,0.017
"2008","02","03",Bolivia,Flue_data,213.0
"2008","02","03",Bolivia,Dengue_data,0.028
"2008","02","03",Brazil,Flue_data,177.0
"2008","02","03",Brazil,Dengue_data,0.156
"2008","02","03",Mexico,Flue_data,1924.0
"2008","02","03",Mexico,Dengue_data,0.062
"2008","02","10",Argentina,Flue_data,91.0
"2008","02","10",Argentina,Dengue_data,0.022
"2008","02","10",Bolivia,Flue_data,207.0
"2008","02","10",Bolivia,Dengue_data,0.027
"2008","02","10",Brazil,Flue_data,192.0
"2008","02","10",Brazil,Dengue_data,0.18
"2008","02","10",Mexico,Flue_data,1691.0
"2008","02","10",Mexico,Dengue_data,0.063
"2008","02","17",Argentina,Flue_data,97.0
"2008","02","17",Argentina,Dengue_data,0.046
"2008","02","17",Bolivia,Flue_data,236.0
"2008","02","17",Bolivia,Dengue_data,0.052
"2008","02","17",Brazil,Flue_data,193.0
"2008","02","17",Brazil,Dengue_data,0.191
"2008","02","17",Mexico,Flue_data,1699.0
"2008","02","17",Mexico,Dengue_data,0.064
"2008","02","24",Argentina,Flue_data,98.0
"2008","02","24",Argentina,Dengue_data,0.041
"2008","02","24",Bolivia,Flue_data,299.0
"2008","02","24",Bolivia,Dengue_data,0.033
"2008","02","24",Brazil,Flue_data,221.0
"2008","02","24",Brazil,Dengue_data,0.233
"2008","02","24",Mexico,Flue_data,1615.0
"2008","02","24",Mexico,Dengue_data,0.058
"2008","03","02",Argentina,Flue_data,92.0
"2008","03","02",Argentina,Dengue_data,0.058
"2008","03","02",Bolivia,Flue_data,340.0
"2008","03","02",Bolivia,Dengue_data,0.028
"2008","03","02",Brazil,Flue_data,234.0
"2008","03","02",Brazil,Dengue_data,0.27
"2008","03","02",Mexico,Flue_data,1524.0
"2008","03","02",Mexico,Dengue_data,0.065
"2008","03","09",Argentina,Flue_data,126.0
"2008","03","09",Argentina,Dengue_data,0.099
"2008","03","09",Bolivia,Flue_data,341.0
"2008","03","09",Bolivia,Dengue_data,0.043
"2008","03","09",Brazil,Flue_data,237.0
"2008","03","09",Brazil,Dengue_data,0.335
"2008","03","09",Mexico,Flue_data,1380.0
"2008","03","09",Mexico,Dengue_data,0.054
"2008","03","16",Argentina,Flue_data,151.0
"2008","03","16",Argentina,Dengue_data,0.084
"2008","03","16",Bolivia,Flue_data,383.0
"2008","03","16",Bolivia,Dengue_data,0.033
"2008","03","16",Brazil,Flue_data,247.0
"2008","03","16",Brazil,Dengue_data,0.447
"2008","03","16",Mexico,Flue_data,1203.0
"2008","03","16",Mexico,Dengue_data,0.055
"2008","03","23",Argentina,Flue_data,145.0
"2008","03","23",Argentina,Dengue_data,0.075
"2008","03","23",Bolivia,Flue_data,412.0
"2008","03","23",Bolivia,Dengue_data,0.04
"2008","03","23",Brazil,Flue_data,272.0
"2008","03","23",Brazil,Dengue_data,0.702
"2008","03","23",Mexico,Flue_data,1165.0
"2008","03","23",Mexico,Dengue_data,0.069
"2008","03","30",Argentina,Flue_data,150.0
"2008","03","30",Argentina,Dengue_data,0.07
"2008","03","30",Bolivia,Flue_data,490.0
"2008","03","30",Bolivia,Dengue_data,0.041
"2008","03","30",Brazil,Flue_data,288.0
"2008","03","30",Brazil,Dengue_data,0.957
"2008","03","30",Mexico,Flue_data,1091.0
"2008","03","30",Mexico,Dengue_data,0.065
"2008","04","06",Argentina,Flue_data,161.0
"2008","04","06",Argentina,Dengue_data,0.082
"2008","04","06",Bolivia,Flue_data,387.0
"2008","04","06",Bolivia,Dengue_data,0.064
"2008","04","06",Brazil,Flue_data,284.0
"2008","04","06",Brazil,Dengue_data,1.0
"2008","04","06",Mexico,Flue_data,1054.0
"2008","04","06",Mexico,Dengue_data,0.078
"2008","04","13",Argentina,Flue_data,174.0
"2008","04","13",Argentina,Dengue_data,0.06
"2008","04","13",Bolivia,Flue_data,406.0
"2008","04","13",Bolivia,Dengue_data,0.044
"2008","04","13",Brazil,Flue_data,296.0
"2008","04","13",Brazil,Dengue_data,0.758
"2008","04","13",Mexico,Flue_data,1001.0
"2008","04","13",Mexico,Dengue_data,0.078
"2008","04","20",Argentina,Flue_data,188.0
"2008","04","20",Argentina,Dengue_data,0.063
"2008","04","20",Bolivia,Flue_data,429.0
"2008","04","20",Bolivia,Dengue_data,0.059
"2008","04","20",Brazil,Flue_data,291.0
"2008","04","20",Brazil,Dengue_data,0.662
"2008","04","20",Mexico,Flue_data,1006.0
"2008","04","20",Mexico,Dengue_data,0.081
"2008","04","27",Argentina,Flue_data,173.0
"2008","04","27",Argentina,Dengue_data,0.053
"2008","04","27",Bolivia,Flue_data,409.0
"2008","04","27",Bolivia,Dengue_data,0.046
"2008","04","27",Brazil,Flue_data,287.0
"2008","04","27",Brazil,Dengue_data,0.451
"2008","04","27",Mexico,Flue_data,905.0
"2008","04","27",Mexico,Dengue_data,0.063
"2008","05","04",Argentina,Flue_data,186.0
"2008","05","04",Argentina,Dengue_data,0.043
"2008","05","04",Bolivia,Flue_data,376.0
"2008","05","04",Bolivia,Dengue_data,0.054
"2008","05","04",Brazil,Flue_data,318.0
"2008","05","04",Brazil,Dengue_data,0.309
"2008","05","04",Mexico,Flue_data,880.0
"2008","05","04",Mexico,Dengue_data,0.071
"2008","05","11",Argentina,Flue_data,197.0
"2008","05","11",Argentina,Dengue_data,0.029
"2008","05","11",Bolivia,Flue_data,396.0
"2008","05","11",Bolivia,Dengue_data,0.031
"2008","05","11",Brazil,Flue_data,334.0
"2008","05","11",Brazil,Dengue_data,0.249
"2008","05","11",Mexico,Flue_data,851.0
"2008","05","11",Mexico,Dengue_data,0.066
"2008","05","18",Argentina,Flue_data,210.0
"2008","05","18",Argentina,Dengue_data,0.034
"2008","05","18",Bolivia,Flue_data,430.0
"2008","05","18",Bolivia,Dengue_data,0.027
"2008","05","18",Brazil,Flue_data,337.0
"2008","05","18",Brazil,Dengue_data,0.229
"2008","05","18",Mexico,Flue_data,849.0
"2008","05","18",Mexico,Dengue_data,0.079
"2008","05","25",Argentina,Flue_data,217.0
"2008","05","25",Argentina,Dengue_data,0.024
"2008","05","25",Bolivia,Flue_data,349.0
"2008","05","25",Bolivia,Dengue_data,0.028
"2008","05","25",Brazil,Flue_data,361.0
"2008","05","25",Brazil,Dengue_data,0.197
"2008","05","25",Mexico,Flue_data,849.0
"2008","05","25",Mexico,Dengue_data,0.101
"2008","06","01",Argentina,Flue_data,266.0
"2008","06","01",Argentina,Dengue_data,0.022
"2008","06","01",Bolivia,Flue_data,365.0
"2008","06","01",Bolivia,Dengue_data,0.06
"2008","06","01",Brazil,Flue_data,315.0
"2008","06","01",Brazil,Dengue_data,0.124
"2008","06","01",Mexico,Flue_data,790.0
"2008","06","01",Mexico,Dengue_data,0.142
"2008","06","08",Argentina,Flue_data,343.0
"2008","06","08",Argentina,Dengue_data,0.017
"2008","06","08",Bolivia,Flue_data,370.0
"2008","06","08",Bolivia,Dengue_data,0.036
"2008","06","08",Brazil,Flue_data,305.0
"2008","06","08",Brazil,Dengue_data,0.105
"2008","06","08",Mexico,Flue_data,757.0
"2008","06","08",Mexico,Dengue_data,0.12
"2008","06","15",Argentina,Flue_data,381.0
"2008","06","15",Argentina,Dengue_data,0.014
"2008","06","15",Bolivia,Flue_data,375.0
"2008","06","15",Bolivia,Dengue_data,0.037
"2008","06","15",Brazil,Flue_data,317.0
"2008","06","15",Brazil,Dengue_data,0.1
"2008","06","15",Mexico,Flue_data,717.0
"2008","06","15",Mexico,Dengue_data,0.097
"2008","06","22",Argentina,Flue_data,411.0
"2008","06","22",Argentina,Dengue_data,0.014
"2008","06","22",Bolivia,Flue_data,360.0
"2008","06","22",Bolivia,Dengue_data,0.027
"2008","06","22",Brazil,Flue_data,317.0
"2008","06","22",Brazil,Dengue_data,0.065
"2008","06","22",Mexico,Flue_data,703.0
"2008","06","22",Mexico,Dengue_data,0.109
"2008","06","29",Argentina,Flue_data,372.0
"2008","06","29",Argentina,Dengue_data,0.014
"2008","06","29",Bolivia,Flue_data,370.0
"2008","06","29",Bolivia,Dengue_data,0.018
"2008","06","29",Brazil,Flue_data,300.0
"2008","06","29",Brazil,Dengue_data,0.048
"2008","06","29",Mexico,Flue_data,681.0
"2008","06","29",Mexico,Dengue_data,0.103
"2008","07","06",Argentina,Flue_data,371.0
"2008","07","06",Argentina,Dengue_data,0.014
"2008","07","06",Bolivia,Flue_data,321.0
"2008","07","06",Bolivia,Dengue_data,0.021
"2008","07","06",Brazil,Flue_data,278.0
"2008","07","06",Brazil,Dengue_data,0.045
"2008","07","06",Mexico,Flue_data,681.0
"2008","07","06",Mexico,Dengue_data,0.109
"2008","07","13",Argentina,Flue_data,319.0
"2008","07","13",Argentina,Dengue_data,0.014
"2008","07","13",Bolivia,Flue_data,290.0
"2008","07","13",Bolivia,Dengue_data,0.018
"2008","07","13",Brazil,Flue_data,269.0
"2008","07","13",Brazil,Dengue_data,0.03
"2008","07","13",Mexico,Flue_data,712.0
"2008","07","13",Mexico,Dengue_data,0.131
"2008","07","20",Argentina,Flue_data,261.0
"2008","07","20",Argentina,Dengue_data,0.012
"2008","07","20",Bolivia,Flue_data,271.0
"2008","07","20",Bolivia,Dengue_data,0.014
"2008","07","20",Brazil,Flue_data,273.0
"2008","07","20",Brazil,Dengue_data,0.028
"2008","07","20",Mexico,Flue_data,688.0
"2008","07","20",Mexico,Dengue_data,0.132
"2008","07","27",Argentina,Flue_data,216.0
"2008","07","27",Argentina,Dengue_data,0.01
"2008","07","27",Bolivia,Flue_data,291.0
"2008","07","27",Bolivia,Dengue_data,0.01
"2008","07","27",Brazil,Flue_data,252.0
"2008","07","27",Brazil,Dengue_data,0.032
"2008","07","27",Mexico,Flue_data,698.0
"2008","07","27",Mexico,Dengue_data,0.128
"2008","08","03",Argentina,Flue_data,201.0
"2008","08","03",Argentina,Dengue_data,0.012
"2008","08","03",Bolivia,Flue_data,309.0
"2008","08","03",Bolivia,Dengue_data,0.007
"2008","08","03",Brazil,Flue_data,229.0
"2008","08","03",Brazil,Dengue_data,0.027
"2008","08","03",Mexico,Flue_data,653.0
"2008","08","03",Mexico,Dengue_data,0.123
"2008","08","10",Argentina,Flue_data,220.0
"2008","08","10",Argentina,Dengue_data,0.012
"2008","08","10",Bolivia,Flue_data,322.0
"2008","08","10",Bolivia,Dengue_data,0.007
"2008","08","10",Brazil,Flue_data,240.0
"2008","08","10",Brazil,Dengue_data,0.024
"2008","08","10",Mexico,Flue_data,633.0
"2008","08","10",Mexico,Dengue_data,0.137
"2008","08","17",Argentina,Flue_data,210.0
"2008","08","17",Argentina,Dengue_data,0.012
"2008","08","17",Bolivia,Flue_data,306.0
"2008","08","17",Bolivia,Dengue_data,0.005
"2008","08","17",Brazil,Flue_data,256.0
"2008","08","17",Brazil,Dengue_data,0.035
"2008","08","17",Mexico,Flue_data,633.0
"2008","08","17",Mexico,Dengue_data,0.125
"2008","08","24",Argentina,Flue_data,206.0
"2008","08","24",Argentina,Dengue_data,0.014
"2008","08","24",Bolivia,Flue_data,316.0
"2008","08","24",Bolivia,Dengue_data,0.01
"2008","08","24",Brazil,Flue_data,255.0
"2008","08","24",Brazil,Dengue_data,0.029
"2008","08","24",Mexico,Flue_data,707.0
"2008","08","24",Mexico,Dengue_data,0.135
"2008","08","31",Argentina,Flue_data,193.0
"2008","08","31",Argentina,Dengue_data,0.017
"2008","08","31",Bolivia,Flue_data,296.0
"2008","08","31",Bolivia,Dengue_data,0.017
"2008","08","31",Brazil,Flue_data,199.0
"2008","08","31",Brazil,Dengue_data,0.031
"2008","08","31",Mexico,Flue_data,799.0
"2008","08","31",Mexico,Dengue_data,0.157
"2008","09","07",Argentina,Flue_data,191.0
"2008","09","07",Argentina,Dengue_data,0.014
"2008","09","07",Bolivia,Flue_data,298.0
"2008","09","07",Bolivia,Dengue_data,0.017
"2008","09","07",Brazil,Flue_data,243.0
"2008","09","07",Brazil,Dengue_data,0.033
"2008","09","07",Mexico,Flue_data,865.0
"2008","09","07",Mexico,Dengue_data,0.191
"2008","09","14",Argentina,Flue_data,189.0
"2008","09","14",Argentina,Dengue_data,0.012
"2008","09","14",Bolivia,Flue_data,300.0
"2008","09","14",Bolivia,Dengue_data,0.011
"2008","09","14",Brazil,Flue_data,255.0
"2008","09","14",Brazil,Dengue_data,0.025
"2008","09","14",Mexico,Flue_data,914.0
"2008","09","14",Mexico,Dengue_data,0.2
"2008","09","21",Argentina,Flue_data,190.0
"2008","09","21",Argentina,Dengue_data,0.012
"2008","09","21",Bolivia,Flue_data,324.0
"2008","09","21",Bolivia,Dengue_data,0.008
"2008","09","21",Brazil,Flue_data,253.0
"2008","09","21",Brazil,Dengue_data,0.026
"2008","09","21",Mexico,Flue_data,953.0
"2008","09","21",Mexico,Dengue_data,0.208
"2008","09","28",Argentina,Flue_data,179.0
"2008","09","28",Argentina,Dengue_data,0.014
"2008","09","28",Bolivia,Flue_data,331.0
"2008","09","28",Bolivia,Dengue_data,0.01
"2008","09","28",Brazil,Flue_data,241.0
"2008","09","28",Brazil,Dengue_data,0.025
"2008","09","28",Mexico,Flue_data,1022.0
"2008","09","28",Mexico,Dengue_data,0.259
"2008","10","05",Argentina,Flue_data,182.0
"2008","10","05",Argentina,Dengue_data,0.017
"2008","10","05",Bolivia,Flue_data,347.0
"2008","10","05",Bolivia,Dengue_data,0.012
"2008","10","05",Brazil,Flue_data,211.0
"2008","10","05",Brazil,Dengue_data,0.025
"2008","10","05",Mexico,Flue_data,1018.0
"2008","10","05",Mexico,Dengue_data,0.243
"2008","10","12",Argentina,Flue_data,157.0
"2008","10","12",Argentina,Dengue_data,0.014
"2008","10","12",Bolivia,Flue_data,300.0
"2008","10","12",Bolivia,Dengue_data,0.014
"2008","10","12",Brazil,Flue_data,233.0
"2008","10","12",Brazil,Dengue_data,0.028
"2008","10","12",Mexico,Flue_data,1035.0
"2008","10","12",Mexico,Dengue_data,0.224
"2008","10","19",Argentina,Flue_data,162.0
"2008","10","19",Argentina,Dengue_data,0.014
"2008","10","19",Bolivia,Flue_data,311.0
"2008","10","19",Bolivia,Dengue_data,0.016
"2008","10","19",Brazil,Flue_data,236.0
"2008","10","19",Brazil,Dengue_data,0.044
"2008","10","19",Mexico,Flue_data,1101.0
"2008","10","19",Mexico,Dengue_data,0.217
"2008","10","26",Argentina,Flue_data,154.0
"2008","10","26",Argentina,Dengue_data,0.024
"2008","10","26",Bolivia,Flue_data,359.0
"2008","10","26",Bolivia,Dengue_data,0.03
"2008","10","26",Brazil,Flue_data,226.0
"2008","10","26",Brazil,Dengue_data,0.046
"2008","10","26",Mexico,Flue_data,1142.0
"2008","10","26",Mexico,Dengue_data,0.201
"2008","11","02",Argentina,Flue_data,154.0
"2008","11","02",Argentina,Dengue_data,0.029
"2008","11","02",Bolivia,Flue_data,392.0
"2008","11","02",Bolivia,Dengue_data,0.021
"2008","11","02",Brazil,Flue_data,222.0
"2008","11","02",Brazil,Dengue_data,0.049
"2008","11","02",Mexico,Flue_data,1241.0
"2008","11","02",Mexico,Dengue_data,0.179
"2008","11","09",Argentina,Flue_data,138.0
"2008","11","09",Argentina,Dengue_data,0.031
"2008","11","09",Bolivia,Flue_data,324.0
"2008","11","09",Bolivia,Dengue_data,0.025
"2008","11","09",Brazil,Flue_data,213.0
"2008","11","09",Brazil,Dengue_data,0.061
"2008","11","09",Mexico,Flue_data,1254.0
"2008","11","09",Mexico,Dengue_data,0.17
"2008","11","16",Argentina,Flue_data,133.0
"2008","11","16",Argentina,Dengue_data,0.031
"2008","11","16",Bolivia,Flue_data,293.0
"2008","11","16",Bolivia,Dengue_data,0.032
"2008","11","16",Brazil,Flue_data,220.0
"2008","11","16",Brazil,Dengue_data,0.059
"2008","11","16",Mexico,Flue_data,1285.0
"2008","11","16",Mexico,Dengue_data,0.148
"2008","11","23",Argentina,Flue_data,112.0
"2008","11","23",Argentina,Dengue_data,0.024
"2008","11","23",Bolivia,Flue_data,252.0
"2008","11","23",Bolivia,Dengue_data,0.036
"2008","11","23",Brazil,Flue_data,209.0
"2008","11","23",Brazil,Dengue_data,0.059
"2008","11","23",Mexico,Flue_data,1297.0
"2008","11","23",Mexico,Dengue_data,0.136
"2008","11","30",Argentina,Flue_data,102.0
"2008","11","30",Argentina,Dengue_data,0.017
"2008","11","30",Bolivia,Flue_data,247.0
"2008","11","30",Bolivia,Dengue_data,0.031
"2008","11","30",Brazil,Flue_data,193.0
"2008","11","30",Brazil,Dengue_data,0.041
"2008","11","30",Mexico,Flue_data,1376.0
"2008","11","30",Mexico,Dengue_data,0.12
"2008","12","07",Argentina,Flue_data,102.0
"2008","12","07",Argentina,Dengue_data,0.014
